country,iso3,indicator_abbr,dimension,year,mean,SII,SII_se,RII,CI,CI_se,CI_Wagstaff,n_sub,gdp_pc_usd,gini,urban_pct,health_exp_pct
Ethiopia,ETH,smoked,residence,2011,3.2354799141367674,1.8612967630731676,4.77638357103886e-15,1.8075630417002129,0.051355362695336304,1.1111550489659314e-16,0.053072513199844865,2,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,residence,2016,2.3353158897683963,-0.6121841269019365,2.7799611554814494e-15,0.7682356766754629,-0.021879426592425415,1.737475722175906e-16,-0.022402598023796065,2,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,wealth,2005,3.6473253135398007,-4.7424778482733805,1.5413127966597815,0.2120250509938485,-0.20749058568611756,0.06743476830806498,-0.21534491529302074,5,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,wealth,2011,3.261508058196191,-0.2345670594888992,1.0007089634526363,0.9305766415643686,-0.011477468040594649,0.04896512396493444,-0.011864427292808424,5,1133.88279681719,31.1,23.6222839355469,2.80310345
Ethiopia,ETH,smoked,wealth,2016,2.293066295305457,-2.0918520689178934,0.8703592919906596,0.3735079741661183,-0.14544415911156514,0.06051511826742251,-0.14885756168661443,5,1133.88279681719,31.1,23.6222839355469,2.80310345
Gabon,GAB,any_tobacco,education,2019,9.33167544249191,-2.8486476882186618,3.619846616243938,0.7351573189701467,-0.03627805361331947,0.046099414174382895,-0.04001182749363526,4,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,any_tobacco,residence,2019,9.362414361837095,-8.195358326467156,5.691836830286413e-14,0.3911365986274507,-0.030780747126959104,1.1289221621271571e-16,-0.03396024608360584,2,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,any_tobacco,wealth,2019,9.359328807968026,-8.729925894167733,0.7213507986500741,0.3639070015431391,-0.14903022328321353,0.012314316512144208,-0.16441871107449882,5,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,education,2012,10.41711751662971,-2.119871311661231,1.1207460496752992,0.8152948078390061,-0.024627904764879183,0.013020425733007284,-0.02749175298020912,4,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,education,2019,8.96505741292901,-2.230872860535444,3.513444059443367,0.7786940902661186,-0.029572402488199836,0.04657413861796468,-0.032484671981766904,4,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,residence,2012,10.388248337028825,-12.399611873003348,3.921168508441724e-14,0.252497510043154,-0.06182551522058045,1.9489729017804987e-16,-0.06899264222967713,2,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,residence,2019,8.988435676224308,-8.48882161494093,2.890040735045522e-14,0.3585037334634938,-0.03320950182351666,1.8769662910996654e-16,-0.03648932096735873,2,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,wealth,2012,10.386768184506206,-6.9502736445324995,2.2124021394710245,0.4986061698491779,-0.10679817826518351,0.03399585831722923,-0.11917679577171382,5,8230.04311451151,38.0,91.8632094677575,3.13430715
Gabon,GAB,smoked,wealth,2019,8.979344033496163,-8.521579600705223,0.737489128200404,0.3563826689636954,-0.15162960155216826,0.013122588522065676,-0.16658812215984126,5,8230.04311451151,38.0,91.8632094677575,3.13430715
Gambia,GMB,smoked,education,2013,5.534986604880168,3.064384263725511,1.0084688009567437,1.7655612308806594,0.08014744796445399,0.026376000459613334,0.08484352574981426,4,871.340291776294,38.8,64.2994103409645,2.89250112
Gambia,GMB,smoked,education,2019,5.450366004962779,2.180921513812297,3.6494608544510028,1.5002222272569832,0.05840601013292098,0.0977341212394993,0.06177285692717397,4,871.340291776294,38.8,64.2994103409645,2.89250112
Gambia,GMB,smoked,residence,2013,5.495104996379435,1.0963460766426356,2.3400497157281737e-15,1.2216214182725487,0.024359174761718776,1.1233621492377472e-16,0.02577556936155059,2,871.340291776294,38.8,64.2994103409645,2.89250112
Gambia,GMB,smoked,residence,2019,5.417792667038898,2.543558873406101,4.087800319742481e-15,1.6134951173805252,0.044327220075363376,1.11024418829849e-16,0.04686634127634248,2,871.340291776294,38.8,64.2994103409645,2.89250112
Gambia,GMB,smoked,wealth,2013,5.52287865624095,-1.1010817604579017,1.4234174867398421,0.8187048080828133,-0.03179441149186621,0.04110205338366862,-0.033653027356941666,5,871.340291776294,38.8,64.2994103409645,2.89250112
Gambia,GMB,smoked,wealth,2019,5.438480148883375,-0.14783866553438843,0.3952320466634273,0.973180705421204,-0.004337739546233355,0.011596517545350318,-0.004587214284481631,5,871.340291776294,38.8,64.2994103409645,2.89250112
Ghana,GHA,any_tobacco,education,2022,2.250944016532031,-1.832666537693153,0.37186036643718867,0.42137477316764793,-0.10397627591249503,0.02109748569440421,-0.10637061899613665,4,2390.77237652715,43.5,58.3654868038581,2.94686937
Ghana,GHA,any_tobacco,residence,2022,2.2960358837067307,-1.0790502864046259,1.790890981746271e-15,0.6194579216724301,-0.057795649957288614,8.402792972520627e-17,-0.05915384342901039,2,2390.77237652715,43.5,58.3654868038581,2.94686937
Ghana,GHA,any_tobacco,wealth,2022,2.2820589892917527,-1.870328051018493,0.9042625411090769,0.41865141383921695,-0.13089174448820784,0.06328328413651974,-0.13394852893376488,5,2390.77237652715,43.5,58.3654868038581,2.94686937
Ghana,GHA,smoked,education,2003,3.6845107632093934,-5.257599948351323,2.118206877309467,0.1672198364611153,-0.19480023365686255,0.07848204478981895,-0.20225223917821591,4,2390.77237652715,43.5,58.3654868038581,2.94686937
